date,symbol,target_close,action,cash,shares,portfolio_value,buy_hold_value,predicted_action
2025-08-19 09:30:00,BDO,144.0,BUY,0.0,1191.8074379906043,171620.27107064702,131516.47769044808,BUY
2025-08-20 09:30:00,BDO,142.8,SELL,170190.1021450583,0.0,170190.1021450583,130420.50704302768,SELL
2025-08-22 09:30:00,BDO,142.6,HOLD,170190.1021450583,0.0,170190.1021450583,130237.8452684576,HOLD
2025-08-26 09:30:00,BDO,131.2,HOLD,170190.1021450583,0.0,170190.1021450583,119826.12411796379,HOLD
2025-08-27 09:30:00,BDO,140.2,BUY,0.0,1213.9094304212433,170190.1021450583,128045.90397361679,BUY
2025-08-28 09:30:00,BDO,135.5,SELL,164484.72782207848,0.0,164484.72782207848,123753.35227122024,SELL
2025-08-29 09:30:00,BDO,135.2,BUY,0.0,1216.6030164354918,164484.72782207848,123479.35960936513,BUY
2025-09-01 09:30:00,BDO,135.2,BUY,0.0,1216.6030164354918,164484.72782207848,123479.35960936513,BUY
2025-09-02 09:30:00,BDO,135.0,BUY,0.0,1216.6030164354918,164241.4072187914,123296.69783479506,BUY
2025-09-03 09:30:00,BDO,133.0,BUY,0.0,1216.6030164354918,161808.20118592042,121470.0800890944,BUY
2025-09-04 09:30:00,BDO,134.0,BUY,0.0,1216.6030164354918,163024.8042023559,122383.38896194473,BUY
2025-09-05 09:30:00,BDO,133.4,BUY,0.0,1216.6030164354918,162294.8423924946,121835.40363823454,BUY
2025-09-08 09:30:00,BDO,134.5,SELL,163633.10571057364,0.0,163633.10571057364,122840.0433983699,SELL
2025-09-09 09:30:00,BDO,134.0,HOLD,163633.10571057364,0.0,163633.10571057364,122383.38896194473,HOLD
2025-09-10 09:30:00,BDO,136.7,HOLD,163633.10571057364,0.0,163633.10571057364,124849.32291864062,HOLD
2025-09-11 09:30:00,BDO,139.0,SELL,163633.10571057364,0.0,163633.10571057364,126949.9333261964,SELL
2025-09-12 09:30:00,BDO,138.0,SELL,163633.10571057364,0.0,163633.10571057364,126036.62445334607,SELL
2025-09-15 09:30:00,BDO,136.4,SELL,163633.10571057364,0.0,163633.10571057364,124575.33025678554,SELL
2025-09-16 09:30:00,BDO,141.8,HOLD,163633.10571057364,0.0,163633.10571057364,129507.19817017735,HOLD
2025-09-17 09:30:00,BDO,143.0,SELL,163633.10571057364,0.0,163633.10571057364,130603.16881759773,SELL
2025-09-18 09:30:00,BDO,144.0,SELL,163633.10571057364,0.0,163633.10571057364,131516.47769044808,SELL
2025-09-19 09:30:00,BDO,150.9,SELL,163633.10571057364,0.0,163633.10571057364,137818.30891311538,SELL
2025-09-22 09:30:00,BDO,144.8,SELL,163633.10571057364,0.0,163633.10571057364,132247.12478872834,SELL
2025-09-23 09:30:00,BDO,140.0,BUY,0.0,1168.8078979326688,163633.10571057364,127863.24219904674,BUY
2025-09-24 09:30:00,BDO,140.0,SELL,163633.10571057364,0.0,163633.10571057364,127863.24219904674,SELL
2025-09-25 09:30:00,BDO,137.5,BUY,0.0,1190.0589506223537,163633.10571057364,125579.97001692091,BUY
2025-09-26 09:30:00,BDO,138.6,SELL,164942.1705562582,0.0,164942.1705562582,126584.60977705626,SELL
2025-09-29 09:30:00,BDO,135.0,BUY,0.0,1221.793855972283,164942.1705562582,123296.69783479506,BUY
2025-09-30 09:30:00,BDO,132.9,SELL,162376.4034587164,0.0,162376.4034587164,121378.74920180938,SELL
2025-10-01 09:30:00,BDO,138.3,SELL,162376.4034587164,0.0,162376.4034587164,126310.61711520118,SELL
2025-10-02 09:30:00,BDO,138.0,SELL,162376.4034587164,0.0,162376.4034587164,126036.62445334607,SELL
2025-10-03 09:30:00,BDO,138.0,SELL,162376.4034587164,0.0,162376.4034587164,126036.62445334607,SELL
2025-10-06 09:30:00,BDO,135.5,SELL,162376.4034587164,0.0,162376.4034587164,123753.35227122024,SELL
2025-10-07 09:30:00,BDO,139.4,SELL,162376.4034587164,0.0,162376.4034587164,127315.25687533655,SELL
2025-10-08 09:30:00,BDO,140.0,SELL,162376.4034587164,0.0,162376.4034587164,127863.24219904674,SELL
2025-10-09 09:30:00,BDO,136.4,HOLD,162376.4034587164,0.0,162376.4034587164,124575.33025678554,HOLD
2025-10-10 09:30:00,BDO,134.8,SELL,162376.4034587164,0.0,162376.4034587164,123114.03606022501,SELL
2025-10-13 09:30:00,BDO,135.0,HOLD,162376.4034587164,0.0,162376.4034587164,123296.69783479506,HOLD
2025-10-14 09:30:00,BDO,137.4,HOLD,162376.4034587164,0.0,162376.4034587164,125488.63912963588,HOLD
2025-10-15 09:30:00,BDO,139.0,SELL,162376.4034587164,0.0,162376.4034587164,126949.9333261964,SELL
2025-10-16 09:30:00,BDO,140.0,SELL,162376.4034587164,0.0,162376.4034587164,127863.24219904674,SELL
2025-10-17 09:30:00,BDO,139.7,HOLD,162376.4034587164,0.0,162376.4034587164,127589.24953719163,HOLD
2025-10-20 09:30:00,BDO,138.6,SELL,162376.4034587164,0.0,162376.4034587164,126584.60977705626,SELL
2025-10-21 09:30:00,BDO,138.0,HOLD,162376.4034587164,0.0,162376.4034587164,126036.62445334607,HOLD
2025-10-22 09:30:00,BDO,136.0,HOLD,162376.4034587164,0.0,162376.4034587164,124210.0067076454,HOLD
2025-10-23 09:30:00,BDO,137.0,HOLD,162376.4034587164,0.0,162376.4034587164,125123.31558049574,HOLD
2025-10-24 09:30:00,BDO,135.9,HOLD,162376.4034587164,0.0,162376.4034587164,124118.67582036037,HOLD
2025-10-27 09:30:00,BDO,131.0,HOLD,162376.4034587164,0.0,162376.4034587164,119643.46234339374,HOLD
2025-10-28 09:30:00,BDO,134.5,SELL,162376.4034587164,0.0,162376.4034587164,122840.0433983699,SELL
2025-10-29 09:30:00,BDO,135.2,HOLD,162376.4034587164,0.0,162376.4034587164,123479.35960936513,HOLD
2025-10-30 09:30:00,BDO,133.5,HOLD,162376.4034587164,0.0,162376.4034587164,121926.73452551957,HOLD
2025-11-03 09:30:00,BDO,127.8,HOLD,162376.4034587164,0.0,162376.4034587164,116720.87395027267,HOLD
2025-11-04 09:30:00,BDO,132.0,BUY,0.0,1230.1242686266394,162376.4034587164,120556.77121624407,BUY
2025-11-05 09:30:00,BDO,132.0,SELL,162376.4034587164,0.0,162376.4034587164,120556.77121624407,SELL
2025-11-06 09:30:00,BDO,134.2,SELL,162376.4034587164,0.0,162376.4034587164,122566.0507365148,SELL
2025-11-07 09:30:00,BDO,132.0,SELL,162376.4034587164,0.0,162376.4034587164,120556.77121624407,SELL
2025-11-10 09:30:00,BDO,129.2,HOLD,162376.4034587164,0.0,162376.4034587164,117999.50637226312,HOLD
2025-11-11 09:30:00,BDO,123.0,SELL,162376.4034587164,0.0,162376.4034587164,112336.99136059107,SELL
2025-11-12 09:30:00,BDO,126.0,BUY,0.0,1288.7016147517174,162376.4034587164,115076.91797914206,BUY
2025-11-13 09:30:00,BDO,123.5,BUY,0.0,1288.7016147517174,159154.6494218371,112793.64579701623,BUY
2025-11-14 09:30:00,BDO,119.0,BUY,0.0,1288.7016147517174,153355.49215545438,108683.75586918973,BUY
2025-11-17 09:30:00,BDO,126.0,BUY,0.0,1288.7016147517174,162376.4034587164,115076.91797914206,BUY
2025-11-18 09:30:00,BDO,127.5,SELL,164309.45588084398,0.0,164309.45588084398,116446.88128841757,SELL
2025-11-19 09:30:00,BDO,127.3,SELL,164309.45588084398,0.0,164309.45588084398,116264.21951384749,SELL
2025-11-20 09:30:00,BDO,132.5,SELL,164309.45588084398,0.0,164309.45588084398,121013.42565266923,SELL
2025-11-21 09:30:00,BDO,131.5,SELL,164309.45588084398,0.0,164309.45588084398,120100.1167798189,SELL
2025-11-24 09:30:00,BDO,129.0,SELL,164309.45588084398,0.0,164309.45588084398,117816.84459769307,SELL
2025-11-25 09:30:00,BDO,129.7,HOLD,164309.45588084398,0.0,164309.45588084398,118456.16080868829,HOLD
2025-11-26 09:30:00,BDO,131.5,HOLD,164309.45588084398,0.0,164309.45588084398,120100.1167798189,HOLD
2025-11-27 09:30:00,BDO,128.3,SELL,164309.45588084398,0.0,164309.45588084398,117177.52838669784,SELL
2025-11-28 09:30:00,BDO,131.0,HOLD,164309.45588084398,0.0,164309.45588084398,119643.46234339374,HOLD
2025-12-01 09:30:00,BDO,129.5,SELL,164309.45588084398,0.0,164309.45588084398,118273.49903411823,SELL
2025-12-02 09:30:00,BDO,127.5,HOLD,164309.45588084398,0.0,164309.45588084398,116446.88128841757,HOLD
2025-12-03 09:30:00,BDO,124.0,SELL,164309.45588084398,0.0,164309.45588084398,113250.30023344139,SELL
2025-12-04 09:30:00,BDO,123.1,SELL,164309.45588084398,0.0,164309.45588084398,112428.32224787609,SELL
2025-12-05 09:30:00,BDO,122.8,BUY,0.0,1338.0248850231594,164309.45588084398,112154.32958602099,BUY
2025-12-09 09:30:00,BDO,120.0,BUY,0.0,1338.0248850231594,160562.98620277914,109597.06474204006,BUY
2025-12-10 09:30:00,BDO,119.2,BUY,0.0,1338.0248850231594,159492.56629476062,108866.41764375979,BUY
2025-12-11 09:30:00,BDO,122.0,BUY,0.0,1338.0248850231594,163239.03597282546,111423.68248774073,BUY
2025-12-12 09:30:00,BDO,127.2,SELL,170196.76537494588,0.0,170196.76537494588,116172.88862656246,SELL
2025-12-15 09:30:00,BDO,128.4,SELL,170196.76537494588,0.0,170196.76537494588,117268.85927398287,SELL
2025-12-16 09:30:00,BDO,131.3,SELL,170196.76537494588,0.0,170196.76537494588,119917.45500524885,SELL
2025-12-17 09:30:00,BDO,131.0,SELL,170196.76537494588,0.0,170196.76537494588,119643.46234339374,SELL
2025-12-18 09:30:00,BDO,130.6,SELL,170196.76537494588,0.0,170196.76537494588,119278.1387942536,SELL
2025-12-19 09:30:00,BDO,128.0,SELL,170196.76537494588,0.0,170196.76537494588,116903.53572484273,SELL
2025-12-22 09:30:00,BDO,133.7,SELL,170196.76537494588,0.0,170196.76537494588,122109.39630008962,SELL
2025-12-23 09:30:00,BDO,133.0,SELL,170196.76537494588,0.0,170196.76537494588,121470.0800890944,SELL
2025-12-26 09:30:00,BDO,135.0,SELL,170196.76537494588,0.0,170196.76537494588,123296.69783479506,SELL
2025-12-29 09:30:00,BDO,134.6,SELL,170196.76537494588,0.0,170196.76537494588,122931.37428565494,SELL
2026-01-02 09:30:00,BDO,139.0,SELL,170196.76537494588,0.0,170196.76537494588,126949.9333261964,SELL
2026-01-05 09:30:00,BDO,139.5,SELL,170196.76537494588,0.0,170196.76537494588,127406.58776262157,SELL
2026-01-06 09:30:00,BDO,143.6,SELL,170196.76537494588,0.0,170196.76537494588,131151.15414130792,SELL
2026-01-07 09:30:00,BDO,143.0,SELL,170196.76537494588,0.0,170196.76537494588,130603.16881759773,SELL
2026-01-08 09:30:00,BDO,136.2,SELL,170196.76537494588,0.0,170196.76537494588,124392.66848221546,SELL
2026-01-09 09:30:00,BDO,139.1,SELL,170196.76537494588,0.0,170196.76537494588,127041.26421348144,SELL
2026-01-12 09:30:00,BDO,142.5,SELL,170196.76537494588,0.0,170196.76537494588,130146.51438117257,SELL
2026-01-13 09:30:00,BDO,141.2,HOLD,170196.76537494588,0.0,170196.76537494588,128959.21284646713,HOLD
2026-01-14 09:30:00,BDO,138.5,HOLD,170196.76537494588,0.0,170196.76537494588,126493.27888977123,HOLD
2026-01-15 09:30:00,BDO,142.0,SELL,170196.76537494588,0.0,170196.76537494588,129689.85994474741,SELL
2026-01-16 09:30:00,BDO,142.8,SELL,170196.76537494588,0.0,170196.76537494588,130420.50704302768,SELL
2026-01-19 09:30:00,BDO,141.3,HOLD,170196.76537494588,0.0,170196.76537494588,129050.54373375219,HOLD
2026-01-20 09:30:00,BDO,138.0,SELL,170196.76537494588,0.0,170196.76537494588,126036.62445334607,SELL
2026-01-21 09:30:00,BDO,137.8,HOLD,170196.76537494588,0.0,170196.76537494588,125853.96267877602,HOLD
2026-01-22 09:30:00,BDO,140.0,HOLD,170196.76537494588,0.0,170196.76537494588,127863.24219904674,HOLD
2026-01-23 09:30:00,BDO,138.0,SELL,170196.76537494588,0.0,170196.76537494588,126036.62445334607,SELL
2026-01-26 09:30:00,BDO,138.2,HOLD,170196.76537494588,0.0,170196.76537494588,126219.28622791612,HOLD
2026-01-27 09:30:00,BDO,137.8,HOLD,170196.76537494588,0.0,170196.76537494588,125853.96267877602,HOLD
2026-01-28 09:30:00,BDO,139.6,HOLD,170196.76537494588,0.0,170196.76537494588,127497.9186499066,HOLD
2026-01-29 09:30:00,BDO,133.5,SELL,170196.76537494588,0.0,170196.76537494588,121926.73452551957,SELL
2026-01-30 09:30:00,BDO,135.0,BUY,0.0,1260.7167805551546,170196.76537494588,123296.69783479506,BUY
2026-02-02 09:30:00,BDO,136.9,HOLD,0.0,1260.7167805551546,172592.12725800066,125031.9846932107,HOLD
2026-02-03 09:30:00,BDO,140.0,SELL,176500.34927772166,0.0,176500.34927772166,127863.24219904674,SELL
2026-02-04 09:30:00,BDO,137.8,SELL,176500.34927772166,0.0,176500.34927772166,125853.96267877602,SELL
2026-02-05 09:30:00,BDO,138.0,SELL,176500.34927772166,0.0,176500.34927772166,126036.62445334607,SELL
2026-02-06 09:30:00,BDO,140.4,SELL,176500.34927772166,0.0,176500.34927772166,128228.56574818687,SELL
2026-02-09 09:30:00,BDO,137.8,SELL,176500.34927772166,0.0,176500.34927772166,125853.96267877602,SELL
2026-02-10 09:30:00,BDO,141.0,HOLD,176500.34927772166,0.0,176500.34927772166,128776.55107189708,HOLD
2026-02-11 09:30:00,BDO,139.5,SELL,176500.34927772166,0.0,176500.34927772166,127406.58776262157,SELL
2026-02-12 09:30:00,BDO,139.5,HOLD,176500.34927772166,0.0,176500.34927772166,127406.58776262157,HOLD
2026-02-13 09:30:00,BDO,136.0,HOLD,176500.34927772166,0.0,176500.34927772166,124210.0067076454,HOLD
2026-02-16 09:30:00,BDO,136.5,HOLD,176500.34927772166,0.0,176500.34927772166,124666.66114407057,HOLD
2026-02-18 09:30:00,BDO,136.4,HOLD,176500.34927772166,0.0,176500.34927772166,124575.33025678554,HOLD
2026-02-19 09:30:00,BDO,136.2,BUY,0.0,1295.890963859924,176500.34927772166,124392.66848221546,BUY
2026-02-20 09:30:00,BDO,138.8,HOLD,0.0,1295.890963859924,179869.6657837575,126767.27155162634,HOLD
2026-02-23 09:30:00,BDO,138.3,SELL,179221.72030182753,0.0,179221.72030182753,126310.61711520118,SELL
2026-02-24 09:30:00,BDO,136.1,HOLD,179221.72030182753,0.0,179221.72030182753,124301.33759493043,HOLD
2026-02-25 09:30:00,BDO,137.6,HOLD,179221.72030182753,0.0,179221.72030182753,125671.30090420593,HOLD
2026-02-26 09:30:00,BDO,138.5,HOLD,179221.72030182753,0.0,179221.72030182753,126493.27888977123,HOLD
2026-02-27 09:30:00,BDO,137.3,HOLD,179221.72030182753,0.0,179221.72030182753,125397.30824235085,HOLD
2026-03-02 09:30:00,BDO,134.1,HOLD,179221.72030182753,0.0,179221.72030182753,122474.71984922976,HOLD
2026-03-03 09:30:00,BDO,132.0,HOLD,179221.72030182753,0.0,179221.72030182753,120556.77121624407,HOLD
2026-03-04 09:30:00,BDO,126.1,BUY,0.0,1421.2666161921295,179221.72030182753,115168.2488664271,BUY
2026-03-05 09:30:00,BDO,129.5,BUY,0.0,1421.2666161921295,184054.02679688076,118273.49903411823,BUY
2026-03-06 09:30:00,BDO,125.0,SELL,177658.32702401618,0.0,177658.32702401618,114163.60910629173,SELL
2026-03-09 09:30:00,BDO,120.2,BUY,0.0,1478.0226873878219,177658.32702401618,109779.72651661013,BUY
2026-03-10 09:30:00,BDO,123.8,BUY,0.0,1478.0226873878219,182979.20869861235,113067.63845887133,BUY
2026-03-11 09:30:00,BDO,121.7,SELL,179875.36105509792,0.0,179875.36105509792,111149.68982588564,SELL
2026-03-12 09:30:00,BDO,121.5,BUY,0.0,1480.4556465440157,179875.36105509792,110967.02805131556,BUY
2026-03-13 09:30:00,BDO,122.0,BUY,0.0,1480.4556465440157,180615.58887836992,111423.68248774073,BUY
2026-03-16 09:30:00,BDO,122.0,BUY,0.0,1480.4556465440157,180615.58887836992,111423.68248774073,BUY
2026-03-17 09:30:00,BDO,122.0,BUY,0.0,1480.4556465440157,180615.58887836992,111423.68248774073,BUY
2026-03-18 09:30:00,BDO,119.3,BUY,0.0,1480.4556465440157,176618.35863270107,108957.74853104482,BUY
2026-03-19 09:30:00,BDO,121.5,BUY,0.0,1480.4556465440157,179875.36105509792,110967.02805131556,BUY
2026-03-23 09:30:00,BDO,116.0,BUY,0.0,1480.4556465440157,171732.85499910582,105943.82925063872,BUY
2026-03-24 09:30:00,BDO,117.1,BUY,0.0,1480.4556465440157,173361.35621030422,106948.46901077409,BUY
2026-03-25 09:30:00,BDO,122.0,BUY,0.0,1480.4556465440157,180615.58887836992,111423.68248774073,BUY
2026-03-26 09:30:00,BDO,120.4,SELL,178246.8598438995,0.0,178246.8598438995,109962.3882911802,SELL
2022-03-01 09:30:00,BPI,90.39689797,HOLD,100000.0,0.0,100000.0,100000.0,HOLD
2022-03-02 09:30:00,BPI,90.07569255,HOLD,100000.0,0.0,100000.0,99644.67207701465,HOLD
2022-03-03 09:30:00,BPI,90.39689797,HOLD,100000.0,0.0,100000.0,100000.0,HOLD
2022-03-04 09:30:00,BPI,90.35100846,HOLD,100000.0,0.0,100000.0,99949.23552574203,HOLD
2022-03-07 09:30:00,BPI,90.39689797,HOLD,100000.0,0.0,100000.0,100000.0,HOLD
2022-03-08 09:30:00,BPI,83.51388543,HOLD,100000.0,0.0,100000.0,92385.78679736968,HOLD
2022-03-09 09:30:00,BPI,85.57878919,BUY,0.0,1168.5138449199412,100000.0,94670.05075594631,BUY
2022-03-10 09:30:00,BPI,87.18482545,SELL,101876.67560525345,0.0,101876.67560525345,96446.70050396422,SELL
2022-03-11 09:30:00,BPI,89.02029546,HOLD,101876.67560525345,0.0,101876.67560525345,98477.15735726149,HOLD
2022-03-14 09:30:00,BPI,84.43162044,SELL,101876.67560525345,0.0,101876.67560525345,93401.01522954949,SELL
2022-03-15 09:30:00,BPI,88.10256045,SELL,101876.67560525345,0.0,101876.67560525345,97461.92892508168,SELL
2022-03-16 09:30:00,BPI,87.18482545,SELL,101876.67560525345,0.0,101876.67560525345,96446.70050396422,SELL
2022-03-17 09:30:00,BPI,91.68172881,HOLD,101876.67560525345,0.0,101876.67560525345,101421.32182503253,HOLD
2022-03-18 09:30:00,BPI,89.75448622,SELL,101876.67560525345,0.0,101876.67560525345,99289.34314735758,SELL
2022-03-21 09:30:00,BPI,89.70859671,SELL,101876.67560525345,0.0,101876.67560525345,99238.57867309958,SELL
2022-03-22 09:30:00,BPI,90.85576547,SELL,101876.67560525345,0.0,101876.67560525345,100507.61421055874,SELL
2022-03-23 09:30:00,BPI,90.80987597,SELL,101876.67560525345,0.0,101876.67560525345,100456.84974736307,SELL
2022-03-24 09:30:00,BPI,90.85576547,SELL,101876.67560525345,0.0,101876.67560525345,100507.61421055874,SELL
2022-03-25 09:30:00,BPI,91.68172881,SELL,101876.67560525345,0.0,101876.67560525345,101421.32182503253,SELL
2022-03-28 09:30:00,BPI,91.77350047,HOLD,101876.67560525345,0.0,101876.67560525345,101522.84263167622,HOLD
2022-03-29 09:30:00,BPI,91.77350047,HOLD,101876.67560525345,0.0,101876.67560525345,101522.84263167622,HOLD
2022-03-30 09:30:00,BPI,90.39689797,HOLD,101876.67560525345,0.0,101876.67560525345,100000.0,HOLD
2022-03-31 09:30:00,BPI,91.40640464,HOLD,101876.67560525345,0.0,101876.67560525345,101116.74923882348,HOLD
2022-04-01 09:30:00,BPI,90.7639938,HOLD,101876.67560525345,0.0,101876.67560525345,100406.09339285274,HOLD
2022-04-04 09:30:00,BPI,90.85576547,HOLD,101876.67560525345,0.0,101876.67560525345,100507.61421055874,HOLD
2022-04-05 09:30:00,BPI,91.03930972,HOLD,101876.67560525345,0.0,101876.67560525345,100710.65685264245,HOLD
2022-04-06 09:30:00,BPI,90.02980213,HOLD,101876.67560525345,0.0,101876.67560525345,99593.90659608494,HOLD
2022-04-07 09:30:00,BPI,88.56142796,HOLD,101876.67560525345,0.0,101876.67560525345,97969.54314670275,HOLD
2022-04-08 09:30:00,BPI,90.39689797,HOLD,101876.67560525345,0.0,101876.67560525345,100000.0,HOLD
2022-04-11 09:30:00,BPI,91.77350047,HOLD,101876.67560525345,0.0,101876.67560525345,101522.84263167622,HOLD
2022-04-12 09:30:00,BPI,89.93803046,HOLD,101876.67560525345,0.0,101876.67560525345,99492.38577837894,HOLD
2022-04-13 09:30:00,BPI,90.39689797,HOLD,101876.67560525345,0.0,101876.67560525345,100000.0,HOLD
2022-04-18 09:30:00,BPI,89.93803046,HOLD,101876.67560525345,0.0,101876.67560525345,99492.38577837894,HOLD
2022-04-19 09:30:00,BPI,91.58995623,HOLD,101876.67560525345,0.0,101876.67560525345,101319.80000065482,HOLD
2022-04-20 09:30:00,BPI,91.58995623,HOLD,101876.67560525345,0.0,101876.67560525345,101319.80000065482,HOLD
2022-04-21 09:30:00,BPI,91.77350047,SELL,101876.67560525345,0.0,101876.67560525345,101522.84263167622,SELL
2022-04-22 09:30:00,BPI,90.85576547,HOLD,101876.67560525345,0.0,101876.67560525345,100507.61421055874,HOLD
2022-04-25 09:30:00,BPI,90.12157471,HOLD,101876.67560525345,0.0,101876.67560525345,99695.42842046266,HOLD
2022-04-26 09:30:00,BPI,89.66270721,HOLD,101876.67560525345,0.0,101876.67560525345,99187.81420990391,HOLD
2022-04-27 09:30:00,BPI,88.92852379,HOLD,101876.67560525345,0.0,101876.67560525345,98375.63653955549,HOLD
2022-04-28 09:30:00,BPI,88.97440596,HOLD,101876.67560525345,0.0,101876.67560525345,98426.39289406582,HOLD
2022-04-29 09:30:00,BPI,87.09305379,HOLD,101876.67560525345,0.0,101876.67560525345,96345.17969732055,HOLD
2022-05-02 09:30:00,BPI,86.17531878,HOLD,101876.67560525345,0.0,101876.67560525345,95329.95126514074,HOLD
2022-05-04 09:30:00,BPI,89.8462588,SELL,101876.67560525345,0.0,101876.67560525345,99390.86497173528,SELL
2022-05-05 09:30:00,BPI,89.02029546,SELL,101876.67560525345,0.0,101876.67560525345,98477.15735726149,SELL
2022-05-06 09:30:00,BPI,86.63418628,SELL,101876.67560525345,0.0,101876.67560525345,95837.56547569948,SELL
2022-05-10 09:30:00,BPI,86.26709045,SELL,101876.67560525345,0.0,101876.67560525345,95431.47208284674,SELL
2022-05-11 09:30:00,BPI,87.18482545,HOLD,101876.67560525345,0.0,101876.67560525345,96446.70050396422,HOLD
2022-05-12 09:30:00,BPI,84.33984877,HOLD,101876.67560525345,0.0,101876.67560525345,93299.4944118435,HOLD
2022-05-13 09:30:00,BPI,81.67841542,BUY,0.0,1247.2900592083188,101876.67560525345,90355.32994407242,BUY
2022-05-16 09:30:00,BPI,83.14678959,BUY,0.0,1247.2900592083188,103708.16411069273,91979.69339345463,BUY
2022-05-17 09:30:00,BPI,85.16581119,SELL,106226.4696816996,0.0,106226.4696816996,94213.20100858324,SELL
2022-05-18 09:30:00,BPI,89.02029546,HOLD,106226.4696816996,0.0,106226.4696816996,98477.15735726149,HOLD
2022-05-19 09:30:00,BPI,88.01078879,SELL,106226.4696816996,0.0,106226.4696816996,97360.40811843802,SELL
2022-05-20 09:30:00,BPI,89.93803046,SELL,106226.4696816996,0.0,106226.4696816996,99492.38577837894,SELL
2022-05-23 09:30:00,BPI,86.72595795,SELL,106226.4696816996,0.0,106226.4696816996,95939.08629340547,SELL
2022-05-24 09:30:00,BPI,86.72595795,SELL,106226.4696816996,0.0,106226.4696816996,95939.08629340547,SELL
2022-05-25 09:30:00,BPI,88.37788371,HOLD,106226.4696816996,0.0,106226.4696816996,97766.50050461905,HOLD
2022-05-26 09:30:00,BPI,89.02029546,HOLD,106226.4696816996,0.0,106226.4696816996,98477.15735726149,HOLD
2022-05-27 09:30:00,BPI,87.73546462,HOLD,106226.4696816996,0.0,106226.4696816996,97055.83553222896,HOLD
2022-05-30 09:30:00,BPI,89.47916296,HOLD,106226.4696816996,0.0,106226.4696816996,98984.77156782021,HOLD
2022-05-31 09:30:00,BPI,90.71810338,HOLD,106226.4696816996,0.0,106226.4696816996,100355.32791192304,HOLD
2022-06-01 09:30:00,BPI,87.91901621,HOLD,106226.4696816996,0.0,106226.4696816996,97258.8862940603,HOLD
2022-06-02 09:30:00,BPI,86.35886211,HOLD,106226.4696816996,0.0,106226.4696816996,95532.99288949043,HOLD
2022-06-03 09:30:00,BPI,87.18482545,HOLD,106226.4696816996,0.0,106226.4696816996,96446.70050396422,HOLD
2022-06-06 09:30:00,BPI,87.27659712,HOLD,106226.4696816996,0.0,106226.4696816996,96548.22132167022,HOLD
2022-06-07 09:30:00,BPI,87.32248754,HOLD,106226.4696816996,0.0,106226.4696816996,96598.98680259992,HOLD
2022-06-08 09:30:00,BPI,89.02029546,HOLD,106226.4696816996,0.0,106226.4696816996,98477.15735726149,HOLD
2022-06-09 09:30:00,BPI,89.75448622,HOLD,106226.4696816996,0.0,106226.4696816996,99289.34314735758,HOLD
2022-06-10 09:30:00,BPI,84.9822596,HOLD,106226.4696816996,0.0,106226.4696816996,94010.1502467519,HOLD
2022-06-13 09:30:00,BPI,85.02815002,HOLD,106226.4696816996,0.0,106226.4696816996,94060.91572768158,HOLD
2022-06-14 09:30:00,BPI,85.76233344,HOLD,106226.4696816996,0.0,106226.4696816996,94873.09339803003,HOLD
2022-06-15 09:30:00,BPI,85.21169335,HOLD,106226.4696816996,0.0,106226.4696816996,94263.95735203126,HOLD
2022-06-16 09:30:00,BPI,88.10256045,HOLD,106226.4696816996,0.0,106226.4696816996,97461.92892508168,HOLD
2022-06-17 09:30:00,BPI,87.0012812,HOLD,106226.4696816996,0.0,106226.4696816996,96243.6578618805,HOLD
2022-06-20 09:30:00,BPI,85.80822294,HOLD,106226.4696816996,0.0,106226.4696816996,94923.85786122568,HOLD
2022-06-21 09:30:00,BPI,84.9822596,HOLD,106226.4696816996,0.0,106226.4696816996,94010.1502467519,HOLD
2022-06-22 09:30:00,BPI,83.51388543,HOLD,106226.4696816996,0.0,106226.4696816996,92385.78679736968,HOLD
2022-06-23 09:30:00,BPI,79.38407791,SELL,106226.4696816996,0.0,106226.4696816996,87817.25888021642,SELL
2022-06-24 09:30:00,BPI,80.76068042,BUY,0.0,1315.3241048646876,106226.4696816996,89340.10152295495,BUY
2022-06-27 09:30:00,BPI,78.46634291,BUY,0.0,1315.3241048646876,103208.67225010137,86802.03045909895,BUY
2022-06-28 09:30:00,BPI,79.01698207,BUY,0.0,1315.3241048646876,103932.94121033182,87411.16547630136,BUY
2022-06-29 09:30:00,BPI,79.29230624,BUY,0.0,1315.3241048646876,104295.08172778468,87715.73806251043,BUY
2022-06-30 09:30:00,BPI,77.82393116,BUY,0.0,1315.3241048646876,102363.69259007806,86091.37360645652,BUY
2022-07-01 09:30:00,BPI,78.92521041,BUY,0.0,1315.3241048646876,103812.23173379038,87309.6446696577,BUY
2022-07-04 09:30:00,BPI,78.92521041,BUY,0.0,1315.3241048646876,103812.23173379038,87309.6446696577,BUY
2022-07-05 09:30:00,BPI,81.67841542,BUY,0.0,1315.3241048646876,107433.58864907759,90355.32994407242,BUY
2022-07-06 09:30:00,BPI,81.58664376,SELL,107312.87917253615,0.0,107312.87917253615,90253.80913742876,SELL
2022-07-07 09:30:00,BPI,80.11826867,SELL,107312.87917253615,0.0,107312.87917253615,88629.44467031253,SELL
2022-07-08 09:30:00,BPI,79.84294541,BUY,0.0,1344.0496041506963,107312.87917253615,88324.87309077516,BUY
2022-07-11 09:30:00,BPI,81.49487117,HOLD,0.0,1344.0496041506963,109533.14933635049,90152.28730198872,HOLD
